Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","244","Samoa","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","64","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","23782","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","4874","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","112","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","19537","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","4923","Fc","Calculated data"
"TI","Trade Indices","193","Sao Tome and Principe","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","110","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","14263149","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","2138992","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","142","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","12514733","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","2043974","Fc","Calculated data"
"TI","Trade Indices","194","Saudi Arabia","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","144","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","1188326","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","269955","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","168","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","1093313","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","204048","Fc","Calculated data"
"TI","Trade Indices","195","Senegal","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","143","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","79752","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","4428","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","59","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","60345","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","3010","Fc","Calculated data"
"TI","Trade Indices","196","Seychelles","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","74","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","223488","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","16549","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","156","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","188672","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","15686","Fc","Calculated data"
"TI","Trade Indices","197","Sierra Leone","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","125","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","5110220","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","2925678","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","188","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","3760957","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","1834209","Fc","Calculated data"
"TI","Trade Indices","200","Singapore","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","200","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","56612","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","24417","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","230","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","51125","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","23449","Fc","Calculated data"
"TI","Trade Indices","25","Solomon Islands","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","230","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","3578681","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","5890281","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","137","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","2569532","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","4024230","Fc","Calculated data"
"TI","Trade Indices","202","South Africa","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","150","Fc","Calculated data"
"TI","Trade Indices","203","Spain","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","16181595","Fc","Calculated data"
"TI","Trade Indices","203","Spain","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","31117670","Fc","Calculated data"
"TI","Trade Indices","203","Spain","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","129","Fc","Calculated data"
"TI","Trade Indices","203","Spain","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","12488873","Fc","Calculated data"
"TI","Trade Indices","203","Spain","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","25693746","Fc","Calculated data"
"TI","Trade Indices","203","Spain","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","129","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","1025542","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","1007817","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","238","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","855963","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","264372","Fc","Calculated data"
"TI","Trade Indices","38","Sri Lanka","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","232","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","119608","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","59878","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","155","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","90370","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","58522","Fc","Calculated data"
"TI","Trade Indices","207","Suriname","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","156","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","228260","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","270893","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","172","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","188730","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","257807","Fc","Calculated data"
"TI","Trade Indices","209","Swaziland","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","174","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","7562045","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","2558161","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","174","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","5866366","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","1957163","Fc","Calculated data"
"TI","Trade Indices","210","Sweden","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","173","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","6686060","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","2471144","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","253","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","4361421","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","1357955","Fc","Calculated data"
"TI","Trade Indices","211","Switzerland","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","202","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","1406259","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","223267","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","307","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","1176621","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","181738","Fc","Calculated data"
"TI","Trade Indices","212","Syrian Arab Republic","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","341","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","343972","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","161445","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","78","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","324681","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","58620","Fc","Calculated data"
"TI","Trade Indices","208","Tajikistan","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","71","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","5763770","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","14845235","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","180","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","3130171","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","8743821","Fc","Calculated data"
"TI","Trade Indices","216","Thailand","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","190","Fc","Calculated data"
"TI","Trade Indices","217","Togo","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","190110","Fc","Calculated data"
"TI","Trade Indices","217","Togo","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","156840","Fc","Calculated data"
"TI","Trade Indices","217","Togo","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","120","Fc","Calculated data"
"TI","Trade Indices","217","Togo","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","149864","Fc","Calculated data"
"TI","Trade Indices","217","Togo","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","112822","Fc","Calculated data"
"TI","Trade Indices","217","Togo","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","101","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","34429","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","2964","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","196","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","31324","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","2955","Fc","Calculated data"
"TI","Trade Indices","219","Tonga","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","192","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","446660","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","70421","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","178","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","374283","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","43855","Fc","Calculated data"
"TI","Trade Indices","220","Trinidad and Tobago","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","200","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","1445903","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","1245119","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","112","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","1192315","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","1237877","Fc","Calculated data"
"TI","Trade Indices","222","Tunisia","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","107","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","9027307","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","9920956","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","142","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","4826594","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","8437838","Fc","Calculated data"
"TI","Trade Indices","223","Turkey","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","147","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","525080","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","224756","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","133","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","448178","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","9733","Fc","Calculated data"
"TI","Trade Indices","213","Turkmenistan","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","97","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","459915","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","898205","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","133","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","407495","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","249152","Fc","Calculated data"
"TI","Trade Indices","226","Uganda","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","184","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","2067588","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","9891230","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","164","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","1286650","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","9090204","Fc","Calculated data"
"TI","Trade Indices","230","Ukraine","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","162","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","8267275","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","1938307","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","208","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","5904853","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","1441481","Fc","Calculated data"
"TI","Trade Indices","225","United Arab Emirates","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","222","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","42243037","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","10840102","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","153","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","33447393","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","6267159","Fc","Calculated data"
"TI","Trade Indices","229","United Kingdom","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","182","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","567554","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","1013275","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","121","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","531492","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","455232","Fc","Calculated data"
"TI","Trade Indices","215","United Republic of Tanzania","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","155","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","74136807","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","60781785","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","212","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","53699670","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","42355036","Fc","Calculated data"
"TI","Trade Indices","231","United States of America","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","240","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","599677","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","4925907","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","121","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","373112","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","4857413","Fc","Calculated data"
"TI","Trade Indices","234","Uruguay","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","117","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","905990","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","984333","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","112","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","814403","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","338860","Fc","Calculated data"
"TI","Trade Indices","235","Uzbekistan","494","Export Unit/Value Index (2004-2006 = 100)","1982","Food Excl Fish","2013","2013","","153","Fc","Calculated data"
"TI","Trade Indices","155","Vanuatu","65","Import Value Base Period Price","1882","Agricult.Products,Total","2013","2013","1000 $","22922","Fc","Calculated data"
"TI","Trade Indices","155","Vanuatu","95","Export Value Base Price","1882","Agricult.Products,Total","2013","2013","1000 $","6244","Fc","Calculated data"
"TI","Trade Indices","155","Vanuatu","494","Export Unit/Value Index (2004-2006 = 100)","1882","Agricult.Products,Total","2013","2013","","180","Fc","Calculated data"
"TI","Trade Indices","155","Vanuatu","65","Import Value Base Period Price","1982","Food Excl Fish","2013","2013","1000 $","18850","Fc","Calculated data"
"TI","Trade Indices","155","Vanuatu","95","Export Value Base Price","1982","Food Excl Fish","2013","2013","1000 $","4346","Fc","Calculated data"
